ESV Name,Name,KMZ Name,MSG Name,NLT Name,NIV Name,Lat,Lon,Passages,Comment
Dan,Dan,TBC,TBC,TBC,"Gen 14:14, Josh 19:47, Judg 18:29, Judg 20:1, 1 Sam 3:20, 2 Sam 3:10, 2 Sam 17:11, 2 Sam 24:2, 2 Sam 24:6, 2 Sam 24:15, 1 Kgs 4:25, 1 Kgs 12:29, 1 Kgs 12:30, 1 Kgs 15:20, 2 Kgs 10:29, 1 Chr 21:2, 2 Chr 16:4, 2 Chr 30:5, Jer 4:15, Jer 8:16",0.0,0.0,N/A,N/A
Dannah,TBC,TBC,Josh 15:49,TBC,TBC,31.561025,34.975472,N/A,N/A
Debir 1,Debir,TBC,TBC,TBC,"Josh 10:38, Josh 10:39, Josh 11:21, Josh 12:13, Josh 15:15, Josh 15:49, Josh 21:15, Judg 1:11, 1 Chr 6:58",0.0,0.0,N/A,N/A
Debir 2,TBC,TBC,Josh 15:7,TBC,TBC,31.816662,35.349994,N/A,N/A
Debir 3,Lo-debar,TBC,TBC,TBC,Josh 13:26,0.0,0.0,N/A,N/A
Decapolis,Damascus,region,TBC,TBC,"Matt 4:25, Mark 5:20, Mark 7:31",0.0,0.0,N/A,N/A
Dedan,TBC,TBC,"Jer 25:23, Jer 49:8, Ezek 25:13, Ezek 27:15, Ezek 27:20, Ezek 38:13",TBC,TBC,26.625139,37.919663,http://en.wikipedia.org/wiki/Al-%27Ula,http://en.wikipedia.org/wiki/Al-%27Ula
Derbe,Derbe,TBC,TBC,TBC,"Acts 14:6, Acts 14:20, Acts 16:1, Acts 20:4",0.0,0.0,N/A,N/A
Dibon 1,Dibon / Dibon-Gad,TBC,TBC,TBC,"Num 21:30, Num 32:3, Num 32:34, Josh 13:9, Josh 13:17, Isa 15:2, Isa 15:9, Jer 48:18, Jer 48:22",0.0,0.0,N/A,N/A
Dibon 2,Dimonah,TBC,TBC,TBC,Neh 11:25,0.0,0.0,N/A,N/A
Dibon-gad,Dibon 1,TBC,TBC,TBC,"Num 33:45, Num 33:46",0.0,0.0,N/A,N/A
Dilean,Lachish,TBC,TBC,TBC,Josh 15:38,0.0,0.0,N/A,N/A
Dimnah,TBC,TBC,Josh 21:35,TBC,TBC,32.781808,35.321364,N/A,N/A
Dimonah,Adadah,TBC,TBC,TBC,Josh 15:22,0.0,0.0,N/A,N/A
Dinhabah,TBC,TBC,"Gen 36:32, 1 Chr 1:43",TBC,TBC,30.336614,35.529889,N/A,N/A
Diviners' Oak,<Shechem,TBC,TBC,TBC,Judg 9:37,0.0,0.0,N/A,N/A
Dizahab,TBC,TBC,Deut 1:1,TBC,TBC,28.507836,34.516339,N/A,N/A
Dophkah,TBC,TBC,"Num 33:12, Num 33:13",TBC,TBC,28.770015,33.40046,N/A,N/A
Dor,Dor / Dora,TBC,TBC,TBC,"Josh 12:23, Josh 17:11, Judg 1:27, 1 Chr 7:29",0.0,0.0,N/A,N/A
Dothan,Dothan,TBC,TBC,TBC,"Gen 37:17, 2 Kgs 6:13",0.0,0.0,N/A,N/A
Dragon Spring,<Jerusalem,TBC,TBC,TBC,Neh 2:13,0.0,0.0,N/A,N/A
Dumah 1,TBC,TBC,Josh 15:52,TBC,TBC,31.43827,34.982762,N/A,N/A
Dumah 2,Arabia,TBC,TBC,TBC,Isa 21:11,0.0,0.0,N/A,N/A
Dung Gate,<Jerusalem,KMZ:Dung Gate,TBC,TBC,"Neh 2:13, Neh 3:13, Neh 3:14, Neh 12:31",0.0,0.0,N/A,N/A
Dura,Babylon,TBC,TBC,TBC,Dan 3:1,0.0,0.0,N/A,N/A
East,Ammon,TBC,TBC,TBC,"Judg 6:3, Judg 6:33, Judg 7:12, Judg 8:10, Ezek 25:4, Ezek 25:10",0.0,0.0,N/A,N/A
East Gate,<Jerusalem,TBC,TBC,TBC,Neh 3:29,0.0,0.0,N/A,N/A
Ebenezer,Mizpah 3,TBC,TBC,TBC,"1 Sam 4:1, 1 Sam 5:1, 1 Sam 7:12",0.0,0.0,N/A,N/A
Ebez,now Al-Bathan,TBC,Josh 19:20,TBC,TBC,32.261621,35.328129,N/A,N/A
Ebron,Abdon,TBC,TBC,TBC,Josh 19:28,0.0,0.0,N/A,N/A
Ecbatana,TBC,TBC,Ezra 6:2,TBC,TBC,34.798311,48.514966,N/A,N/A
Eden,-,TBC,TBC,TBC,"Gen 2:8, Gen 2:10, Gen 2:15, Gen 3:23, Gen 3:24, Gen 4:16, 2 Kgs 19:12, Isa 37:12, Isa 51:3, Ezek 27:23, Ezek 28:13, Ezek 31:9, Ezek 31:16, Ezek 31:18, Ezek 36:35, Joel 2:3",0.0,0.0,N/A,N/A
Eder 1,<Bethlehem 1,TBC,TBC,TBC,Gen 35:21,0.0,0.0,N/A,N/A
Eder 2,Jagur,TBC,TBC,TBC,Josh 15:21,0.0,0.0,N/A,N/A
Edom,Bozrah 1,TBC,TBC,TBC,"Gen 32:3, Gen 36:16, Gen 36:17, Gen 36:21, Gen 36:31, Gen 36:32, Gen 36:43, Ex 15:15, Num 20:14, Num 20:18, Num 20:20, Num 20:21, Num 20:23, Num 21:4, Num 24:18, Num 33:37, Num 34:3, Josh 15:1, Josh 15:21, Judg 5:4, Judg 11:17, Judg 11:18, 1 Sam 14:47, 2 Sam 8:12, 2 Sam 8:14, 1 Kgs 9:26, 1 Kgs 11:14, 1 Kgs 11:15, 1 Kgs 11:16, 1 Kgs 22:47, 2 Kgs 3:8, 2 Kgs 3:9, 2 Kgs 3:12, 2 Kgs 3:20, 2 Kgs 3:26, 2 Kgs 8:20, 2 Kgs 8:22, 2 Kgs 14:10, 1 Chr 1:43, 1 Chr 1:51, 1 Chr 1:54, 1 Chr 18:11, 1 Chr 18:13, 2 Chr 8:17, 2 Chr 20:2, 2 Chr 21:8, 2 Chr 21:10, 2 Chr 25:19, 2 Chr 25:20, Ps 60:1, Ps 60:8, Ps 60:9, Ps 83:6, Ps 108:9, Ps 108:10, Isa 11:14, Isa 34:5, Isa 34:6, Isa 34:9, Isa 63:1, Jer 9:26, Jer 25:21, Jer 27:3, Jer 40:11, Jer 49:7, Jer 49:17, Jer 49:20, Jer 49:22, Lam 4:21, Lam 4:22, Ezek 25:12, Ezek 25:13, Ezek 25:14, Ezek 32:29, Ezek 35:15, Ezek 36:5, Dan 11:41, Joel 3:19, Amos 1:6, Amos 1:9, Amos 1:11, Amos 2:1, Amos 9:12, Obad 1:1, Obad 1:8, Mal 1:4",0.0,0.0,N/A,N/A
Edrei,Edrei,TBC,TBC,TBC,"Num 21:33, Deut 1:4, Deut 3:1, Deut 3:10, Josh 12:4, Josh 13:12, Josh 13:31, Josh 19:37",0.0,0.0,N/A,N/A
Eglaim,Eneglaim,TBC,TBC,TBC,Isa 15:8,0.0,0.0,N/A,N/A
Eglath-shelishiyah,TBC,TBC,TBC,TBC,"Isa 15:5, Jer 48:34",0.0,0.0,N/A,N/A
Eglon,Eglon,TBC,TBC,TBC,"Josh 10:3, Josh 10:5, Josh 10:23, Josh 10:34, Josh 10:36, Josh 10:37, Josh 12:12, Josh 15:39",0.0,0.0,N/A,N/A
Egypt,Heliopolis,region,TBC,TBC,"Gen 12:10, Gen 12:11, Gen 12:14, Gen 13:1, Gen 13:10, Gen 15:18, Gen 21:21, Gen 25:18, Gen 26:2, Gen 37:25, Gen 37:28, Gen 37:36, Gen 39:1, Gen 40:1, Gen 40:5, Gen 41:8, Gen 41:19, Gen 41:29, Gen 41:30, Gen 41:33, Gen 41:34, Gen 41:36, Gen 41:41, Gen 41:43, Gen 41:44, Gen 41:45, Gen 41:46, Gen 41:48, Gen 41:53, Gen 41:54, Gen 41:55, Gen 41:56, Gen 41:57, Gen 42:1, Gen 42:2, Gen 42:3, Gen 43:2, Gen 43:15, Gen 45:4, Gen 45:8, Gen 45:9, Gen 45:13, Gen 45:18, Gen 45:19, Gen 45:20, Gen 45:23, Gen 45:25, Gen 45:26, Gen 46:3, Gen 46:4, Gen 46:6, Gen 46:7, Gen 46:8, Gen 46:20, Gen 46:26, Gen 46:27, Gen 47:6, Gen 47:11, Gen 47:13, Gen 47:14, Gen 47:15, Gen 47:20, Gen 47:21, Gen 47:26, Gen 47:27, Gen 47:28, Gen 47:29, Gen 47:30, Gen 48:5, Gen 50:7, Gen 50:14, Gen 50:22, Gen 50:26, Ex 1:1, Ex 1:5, Ex 1:8, Ex 1:15, Ex 1:17, Ex 1:18, Ex 2:23, Ex 3:7, Ex 3:10, Ex 3:11, Ex 3:12, Ex 3:16, Ex 3:17, Ex 3:18, Ex 3:19, Ex 3:20, Ex 4:18, Ex 4:19, Ex 4:20, Ex 4:21, Ex 5:4, Ex 5:12, Ex 6:11, Ex 6:13, Ex 6:26, Ex 6:27, Ex 6:28, Ex 6:29, Ex 7:3, Ex 7:4, Ex 7:5, Ex 7:11, Ex 7:19, Ex 7:21, Ex 7:22, Ex 8:5, Ex 8:6, Ex 8:7, Ex 8:16, Ex 8:17, Ex 8:24, Ex 9:4, Ex 9:9, Ex 9:18, Ex 9:22, Ex 9:23, Ex 9:24, Ex 9:25, Ex 10:7, Ex 10:12, Ex 10:13, Ex 10:14, Ex 10:15, Ex 10:19, Ex 10:21, Ex 10:22, Ex 11:1, Ex 11:3, Ex 11:4, Ex 11:5, Ex 11:6, Ex 11:7, Ex 11:9, Ex 12:1, Ex 12:12, Ex 12:13, Ex 12:17, Ex 12:27, Ex 12:29, Ex 12:30, Ex 12:39, Ex 12:40, Ex 12:41, Ex 12:42, Ex 12:51, Ex 13:3, Ex 13:8, Ex 13:9, Ex 13:14, Ex 13:15, Ex 13:16, Ex 13:17, Ex 13:18, Ex 14:5, Ex 14:7, Ex 14:8, Ex 14:11, Ex 14:12, Ex 14:20, Ex 16:1, Ex 16:3, Ex 16:6, Ex 16:32, Ex 17:3, Ex 18:1, Ex 19:1, Ex 20:2, Ex 22:21, Ex 23:9, Ex 23:15, Ex 29:46, Ex 32:1, Ex 32:4, Ex 32:7, Ex 32:8, Ex 32:11, Ex 32:23, Ex 33:1, Ex 34:18, Lev 11:45, Lev 18:3, Lev 19:34, Lev 19:36, Lev 22:33, Lev 23:43, Lev 25:38, Lev 25:42, Lev 25:55, Lev 26:13, Lev 26:45, Num 1:1, Num 3:13, Num 8:17, Num 9:1, Num 11:5, Num 11:18, Num 11:20, Num 13:22, Num 14:2, Num 14:3, Num 14:4, Num 14:19, Num 14:22, Num 15:41, Num 20:5, Num 20:15, Num 20:16, Num 21:5, Num 22:5, Num 22:11, Num 23:22, Num 24:8, Num 26:4, Num 26:59, Num 32:11, Num 33:1, Num 33:38, Deut 1:27, Deut 1:30, Deut 4:20, Deut 4:34, Deut 4:37, Deut 4:45, Deut 4:46, Deut 5:6, Deut 5:15, Deut 6:12, Deut 6:21, Deut 6:22, Deut 7:8, Deut 7:15, Deut 7:18, Deut 8:14, Deut 9:7, Deut 9:12, Deut 9:26, Deut 10:19, Deut 10:22, Deut 11:3, Deut 11:4, Deut 11:10, Deut 13:5, Deut 13:10, Deut 15:15, Deut 16:1, Deut 16:3, Deut 16:6, Deut 16:12, Deut 17:16, Deut 20:1, Deut 23:4, Deut 24:9, Deut 24:18, Deut 24:22, Deut 25:17, Deut 26:5, Deut 26:8, Deut 28:27, Deut 28:60, Deut 28:68, Deut 29:2, Deut 29:16, Deut 29:25, Deut 34:11, Josh 2:10, Josh 5:4, Josh 5:5, Josh 5:6, Josh 5:9, Josh 9:9, Josh 13:3, Josh 24:4, Josh 24:5, Josh 24:6, Josh 24:7, Josh 24:14, Josh 24:17, Josh 24:32, Judg 2:1, Judg 2:12, Judg 6:8, Judg 6:13, Judg 11:13, Judg 11:16, Judg 19:30, 1 Sam 2:27, 1 Sam 8:8, 1 Sam 10:18, 1 Sam 12:6, 1 Sam 12:8, 1 Sam 15:2, 1 Sam 15:6, 1 Sam 15:7, 1 Sam 27:8, 1 Sam 30:13, 2 Sam 7:6, 2 Sam 7:23, 1 Kgs 3:1, 1 Kgs 4:21, 1 Kgs 4:30, 1 Kgs 6:1, 1 Kgs 8:9, 1 Kgs 8:16, 1 Kgs 8:21, 1 Kgs 8:51, 1 Kgs 8:53, 1 Kgs 8:65, 1 Kgs 9:9, 1 Kgs 9:16, 1 Kgs 10:28, 1 Kgs 10:29, 1 Kgs 11:17, 1 Kgs 11:18, 1 Kgs 11:21, 1 Kgs 11:40, 1 Kgs 12:2, 1 Kgs 12:28, 1 Kgs 14:25, 2 Kgs 7:6, 2 Kgs 17:4, 2 Kgs 17:7, 2 Kgs 17:36, 2 Kgs 18:21, 2 Kgs 18:24, 2 Kgs 19:24, 2 Kgs 21:15, 2 Kgs 23:29, 2 Kgs 23:34, 2 Kgs 24:7, 2 Kgs 25:26, 1 Chr 13:5, 1 Chr 17:21, 2 Chr 1:16, 2 Chr 1:17, 2 Chr 5:10, 2 Chr 6:5, 2 Chr 7:22, 2 Chr 9:26, 2 Chr 9:28, 2 Chr 10:2, 2 Chr 12:2, 2 Chr 12:3, 2 Chr 12:9, 2 Chr 20:10, 2 Chr 26:8, 2 Chr 35:20, 2 Chr 36:3, 2 Chr 36:4, Neh 9:9, Neh 9:17, Neh 9:18, Ps 68:31, Ps 78:12, Ps 78:43, Ps 78:51, Ps 80:8, Ps 81:5, Ps 81:10, Ps 105:23, Ps 105:38, Ps 106:7, Ps 106:21, Ps 114:1, Ps 135:8, Ps 135:9, Ps 136:10, Isa 7:18, Isa 10:26, Isa 11:11, Isa 11:16, Isa 19:1, Isa 19:12, Isa 19:13, Isa 19:14, Isa 19:15, Isa 19:18, Isa 19:19, Isa 19:20, Isa 19:22, Isa 19:23, Isa 19:24, Isa 19:25, Isa 20:3, Isa 20:4, Isa 20:5, Isa 23:5, Isa 27:13, Isa 30:2, Isa 30:3, Isa 31:1, Isa 36:6, Isa 36:9, Isa 37:25, Isa 43:3, Isa 45:14, Isa 52:4, Jer 2:6, Jer 2:18, Jer 2:36, Jer 7:22, Jer 7:25, Jer 9:26, Jer 11:4, Jer 11:7, Jer 16:14, Jer 23:7, Jer 24:8, Jer 25:19, Jer 26:21, Jer 26:22, Jer 26:23, Jer 31:32, Jer 32:20, Jer 32:21, Jer 34:13, Jer 37:5, Jer 37:7, Jer 41:17, Jer 42:14, Jer 42:15, Jer 42:16, Jer 42:17, Jer 42:18, Jer 42:19, Jer 43:2, Jer 43:7, Jer 43:11, Jer 43:12, Jer 43:13, Jer 44:1, Jer 44:8, Jer 44:12, Jer 44:13, Jer 44:14, Jer 44:15, Jer 44:24, Jer 44:26, Jer 44:27, Jer 44:28, Jer 44:30, Jer 46:2, Jer 46:8, Jer 46:11, Jer 46:13, Jer 46:14, Jer 46:17, Jer 46:19, Jer 46:20, Jer 46:24, Jer 46:25, Jer 46:26, Lam 5:6, Ezek 17:15, Ezek 19:4, Ezek 20:5, Ezek 20:6, Ezek 20:7, Ezek 20:8, Ezek 20:9, Ezek 20:10, Ezek 20:36, Ezek 23:3, Ezek 23:8, Ezek 23:19, Ezek 23:27, Ezek 27:7, Ezek 29:2, Ezek 29:3, Ezek 29:6, Ezek 29:9, Ezek 29:10, Ezek 29:12, Ezek 29:14, Ezek 29:19, Ezek 29:20, Ezek 30:4, Ezek 30:6, Ezek 30:8, Ezek 30:10, Ezek 30:11, Ezek 30:13, Ezek 30:15, Ezek 30:16, Ezek 30:18, Ezek 30:19, Ezek 30:21, Ezek 30:22, Ezek 30:25, Ezek 31:2, Ezek 32:2, Ezek 32:12, Ezek 32:15, Ezek 32:16, Ezek 32:18, Ezek 32:20, Dan 9:15, Dan 11:8, Dan 11:42, Dan 11:43, Hos 2:15, Hos 7:11, Hos 7:16, Hos 8:13, Hos 9:3, Hos 9:6, Hos 11:1, Hos 11:5, Hos 11:11, Hos 12:1, Hos 12:9, Hos 12:13, Hos 13:4, Joel 3:19, Amos 2:10, Amos 3:1, Amos 3:9, Amos 4:10, Amos 8:8, Amos 9:5, Amos 9:7, Mic 6:4, Mic 7:12, Mic 7:15, Nahum 3:9, Hag 2:5, Zech 10:10, Zech 10:11, Zech 14:18, Zech 14:19, Matt 2:13, Matt 2:14, Matt 2:15, Matt 2:19, Acts 2:10, Acts 7:9, Acts 7:10, Acts 7:11, Acts 7:12, Acts 7:15, Acts 7:17, Acts 7:18, Acts 7:34, Acts 7:36, Acts 7:39, Acts 7:40, Acts 13:17, Heb 3:16, Heb 8:9, Heb 11:26, Heb 11:27, Jude 1:5, Rev 11:8",0.0,0.0,N/A,N/A
Egypt's,Egypt,TBC,TBC,TBC,"Isa 19:6, Isa 30:7, Ezek 30:9",0.0,0.0,N/A,N/A
Ekron,Ekron,TBC,TBC,TBC,"Josh 13:3, Josh 15:11, Josh 15:45, Josh 15:46, Josh 19:43, Judg 1:18, 1 Sam 5:10, 1 Sam 6:16, 1 Sam 6:17, 1 Sam 7:14, 1 Sam 17:52, 2 Kgs 1:2, 2 Kgs 1:3, 2 Kgs 1:6, 2 Kgs 1:16, Jer 25:20, Amos 1:8, Zeph 2:4, Zech 9:5, Zech 9:7",0.0,0.0,N/A,N/A
Elam,Susa,region,TBC,TBC,"Gen 14:1, Gen 14:9, Isa 11:11, Isa 21:2, Isa 22:6, Jer 25:25, Jer 49:34, Jer 49:35, Jer 49:36, Jer 49:37, Jer 49:38, Jer 49:39, Ezek 32:24, Dan 8:2",0.0,0.0,N/A,N/A
Elath,TBC,TBC,"Deut 2:8, 2 Kgs 14:22, 2 Kgs 16:6",TBC,TBC,29.528502,35.005732,N/A,N/A
El-bethel,<Bethel 1,TBC,TBC,TBC,Gen 35:7,0.0,0.0,N/A,N/A
Elealeh,TBC,TBC,"Num 32:3, Num 32:37, Isa 15:4, Isa 16:9, Jer 48:34",TBC,TBC,31.813796,35.824275,N/A,N/A
Elim,TBC,TBC,"Ex 15:27, Ex 16:1, Num 33:9, Num 33:10",TBC,TBC,29.306194,32.980924,N/A,N/A
Elishah,Cyprus,TBC,TBC,TBC,Ezek 27:7,0.0,0.0,N/A,N/A
Elkosh,TBC,TBC,TBC,TBC,Nahum 1:1,0.0,0.0,N/A,N/A
Ellasar,region; http://en.wikipedia.org/wiki/Urkesh,TBC,"Gen 14:1, Gen 14:9",TBC,TBC,37.056944,40.997222,N/A,http://en.wikipedia.org/wiki/Urkesh
Elon,TBC,TBC,Josh 19:43,TBC,TBC,31.973818,35.116531,N/A,N/A
Elonbeth-hanan,TBC,TBC,1 Kgs 4:9,TBC,TBC,31.852593,35.109078,N/A,N/A
Eloth,Elath,TBC,TBC,TBC,"1 Kgs 9:26, 2 Chr 8:17, 2 Chr 26:2",0.0,0.0,N/A,N/A
El-paran,Paran,TBC,TBC,TBC,Gen 14:6,0.0,0.0,N/A,N/A
Elteke,Eltekeh,TBC,TBC,TBC,Josh 21:23,0.0,0.0,N/A,N/A
Eltekeh,TBC,TBC,Josh 19:44,TBC,TBC,31.869521,35.06688,N/A,N/A
Eltekon,from tyndale,TBC,Josh 15:59,TBC,TBC,31.66057,34.995406,N/A,N/A
Eltolad,Chesil,TBC,TBC,TBC,"Josh 15:30, Josh 19:4",0.0,0.0,N/A,N/A
Emek-keziz,Beth-hoglah,TBC,TBC,TBC,Josh 18:21,0.0,0.0,N/A,N/A
Emmaus,Emmaus,TBC,TBC,TBC,Luke 24:13,0.0,0.0,N/A,N/A
Enaim,Timnah 1,TBC,TBC,TBC,"Gen 38:14, Gen 38:21",0.0,0.0,N/A,N/A
Enam,TBC,TBC,Josh 15:34,TBC,TBC,32.15,35.126,N/A,N/A
En-dor,Endor,TBC,TBC,TBC,"Josh 17:11, 1 Sam 28:7, Ps 83:10",0.0,0.0,N/A,N/A
Eneglaim,TBC,TBC,Ezek 47:10,TBC,TBC,30.998062,35.498547,N/A,N/A
En-gannim 1,TBC,TBC,Josh 15:34,TBC,TBC,31.75,34.950106,N/A,N/A
En-gannim 2,En-gannim,TBC,TBC,TBC,"Josh 19:21, Josh 21:29",0.0,0.0,N/A,N/A
Engedi,En Gedi,TBC,TBC,TBC,"Josh 15:62, 1 Sam 23:29, 1 Sam 24:1, 2 Chr 20:2, Sng 1:14, Ezek 47:10",0.0,0.0,N/A,N/A
En-haddah,TBC,TBC,Josh 19:21,TBC,TBC,32.478425,35.254452,N/A,N/A
En-hakkore,Lehi,TBC,TBC,TBC,Judg 15:19,0.0,0.0,N/A,N/A
En-hazor,TBC,TBC,Josh 19:37,TBC,TBC,33.1,35.35,N/A,N/A
En-mishpat,Kadesh-barnea,TBC,TBC,TBC,Gen 14:7,0.0,0.0,N/A,N/A
En-rimmon,Ain 2,TBC,TBC,TBC,Neh 11:29,0.0,0.0,N/A,N/A
En-rogel,TBC,TBC,"Josh 15:7, Josh 18:16, 2 Sam 17:17, 1 Kgs 1:9",TBC,TBC,31.767775,35.234408,N/A,N/A
En-shemesh,TBC,TBC,"Josh 15:7, Josh 18:17",TBC,TBC,31.77402,35.270231,N/A,N/A
En-tappuah,Tappuah 1,TBC,TBC,TBC,Josh 17:7,0.0,0.0,N/A,N/A
Ephah,Midian,TBC,TBC,TBC,Isa 60:6,0.0,0.0,N/A,N/A
Ephes-dammim,TBC,TBC,1 Sam 17:1,TBC,TBC,31.691186,34.944496,N/A,N/A
Ephesus,Ephesus,TBC,TBC,TBC,"Acts 18:19, Acts 18:21, Acts 18:24, Acts 19:1, Acts 19:17, Acts 19:26, Acts 19:35, Acts 20:16, Acts 20:17, 1 Cor 15:32, 1 Cor 16:8, Eph 1:1, 1 Tim 1:3, 2 Tim 1:18, 2 Tim 4:12, Rev 1:11, Rev 2:1",0.0,0.0,N/A,N/A
Ephraim,Ophrah 1,TBC,TBC,TBC,John 11:54,0.0,0.0,N/A,N/A
Ephraim Gate,<Jerusalem,TBC,TBC,TBC,"2 Kgs 14:13, 2 Chr 25:23",0.0,0.0,N/A,N/A
Ephrath,Bethlehem 1,TBC,TBC,TBC,"Gen 35:16, Gen 35:19, Gen 48:7",0.0,0.0,N/A,N/A
Ephrathah,Bethlehem 1,TBC,TBC,TBC,"Ruth 4:11, Ps 132:6",0.0,0.0,N/A,N/A
Ephron 1,Mount Ephron,TBC,TBC,TBC,Josh 18:15,0.0,0.0,N/A,N/A
Ephron 2,Ophrah 1,TBC,TBC,TBC,2 Chr 13:19,0.0,0.0,N/A,N/A
Erech,now Uruk,TBC,"Gen 10:10, Ezra 4:9",TBC,TBC,32.322222,45.636111,N/A,N/A
Esau,Edom,TBC,TBC,TBC,"Gen 36:40, Jer 49:10, Obad 1:6, Obad 1:18",0.0,0.0,N/A,N/A
Esek,Gerar,TBC,TBC,TBC,Gen 26:20,0.0,0.0,N/A,N/A
Eshan,TBC,TBC,Josh 15:52,TBC,TBC,31.420175,35.033537,N/A,N/A
Eshtaol,TBC,TBC,"Josh 15:33, Josh 19:41, Judg 13:25, Judg 16:31, Judg 18:2, Judg 18:8, Judg 18:11",TBC,TBC,31.782429,35.009012,N/A,N/A
Eshtemoa,Anim,TBC,TBC,TBC,"Josh 21:14, 1 Sam 30:28, 1 Chr 6:57",0.0,0.0,N/A,N/A
Eshtemoh,Anim,TBC,TBC,TBC,Josh 15:50,0.0,0.0,N/A,N/A
Etam 1,http://www.tiuli.com/english/Judean_Mountains/Judean_Mountains.asp,TBC,"Judg 15:8, Judg 15:11",TBC,TBC,31.736294,35.05485,N/A,http://www.tiuli.com/english/Judean_Mountains/Judean_Mountains.asp
Etam 2,Ain 2,TBC,TBC,TBC,1 Chr 4:32,0.0,0.0,N/A,N/A
Etam 3,TBC,TBC,2 Chr 11:6,TBC,TBC,31.686465,35.17474,now Khirbet el Khokh; palestine-family.net/index.phpnav=8-18&cid=17&did=193,N/A
Etham,TBC,TBC,"Ex 13:20, Num 33:6, Num 33:7, Num 33:8",TBC,TBC,30.467511,32.282767,N/A,N/A
Ether,Ashnah,TBC,TBC,TBC,"Josh 15:42, Josh 19:7",0.0,0.0,N/A,N/A
Ethiopia,region,TBC,"Est 1:1, Est 8:9, Job 28:19",TBC,TBC,21.959788,31.343557,N/A,N/A
Eth-kazin,Rimmon 3,TBC,TBC,TBC,Josh 19:13,0.0,0.0,N/A,N/A
Euphrates,river,TBC,"Gen 2:14, Gen 15:18, Gen 31:21, Gen 36:37, Ex 23:31, Deut 1:7, Deut 11:24, Josh 1:4, Josh 24:2, 2 Sam 8:3, 2 Sam 10:16, 1 Kgs 4:21, 1 Kgs 4:24, 1 Kgs 14:15, 2 Kgs 23:29, 2 Kgs 24:7, 1 Chr 1:48, 1 Chr 5:9, 1 Chr 18:3, 1 Chr 19:16, 2 Chr 9:26, 2 Chr 35:20, Isa 27:12, Jer 2:18, Jer 13:4, Jer 13:5, Jer 13:6, Jer 13:7, Jer 46:2, Jer 46:6, Jer 46:10, Jer 51:63, Rev 9:14, Rev 16:12",TBC,TBC,35.090577,40.42778,N/A,N/A
Ezem,Eltolad,TBC,TBC,TBC,"Josh 15:29, Josh 19:3, 1 Chr 4:29",0.0,0.0,N/A,N/A
Ezion-geber,Ezion Geber,TBC,TBC,TBC,"Num 33:35, Num 33:36, Deut 2:8, 1 Kgs 9:26, 1 Kgs 22:48, 2 Chr 8:17, 2 Chr 20:36",0.0,0.0,N/A,N/A
Fair Havens,Fair Havens,TBC,TBC,TBC,Acts 27:8,0.0,0.0,N/A,N/A
Field of Blood,Akeldama,TBC,TBC,TBC,"Matt 27:8, Acts 1:19",0.0,0.0,N/A,N/A
Fish Gate,<Jerusalem,TBC,TBC,TBC,"2 Chr 33:14, Neh 3:3, Neh 12:39, Zeph 1:10",0.0,0.0,N/A,N/A
Forum of Appius,TBC,TBC,Acts 28:15,TBC,TBC,41.468706,12.993929,http://gnswww.nga.mil/geonames/Gazetteer/Search/Results.jspFeature__Unique_Feature_ID=-117178&Diacritics=Yes&reload=1,http://gnswww.nga.mil/geonames/Gazetteer/Search/Results.jspFeature__Unique_Feature_ID=-117178&Diacritics=Yes&reload=1
Fountain Gate,<Jerusalem,TBC,TBC,TBC,"Neh 2:14, Neh 3:15, Neh 12:37",0.0,0.0,N/A,N/A
Gaash,Timnath-heres,TBC,TBC,TBC,"Josh 24:30, Judg 2:9, 2 Sam 23:30, 1 Chr 11:32",0.0,0.0,N/A,N/A
Gabbatha,Jerusalem,TBC,TBC,TBC,John 19:13,0.0,0.0,N/A,N/A
Galatia,Lystra,TBC,TBC,TBC,"Acts 16:6, Acts 18:23, 1 Cor 16:1, Gal 1:2, 2 Tim 4:10, 1 Pet 1:1",0.0,0.0,N/A,N/A
Galeed,Mizpah 1,TBC,TBC,TBC,"Gen 31:47, Gen 31:48",0.0,0.0,N/A,N/A
Galilee,Nazareth,region,TBC,TBC,"Josh 12:23, Josh 20:7, Josh 21:32, 1 Kgs 9:11, 2 Kgs 15:29, 1 Chr 6:76, Isa 9:1, Matt 2:22, Matt 3:13, Matt 4:12, Matt 4:15, Matt 4:23, Matt 4:25, Matt 17:22, Matt 19:1, Matt 21:11, Matt 26:32, Matt 27:55, Matt 28:7, Matt 28:10, Matt 28:16, Mark 1:9, Mark 1:14, Mark 1:28, Mark 1:39, Mark 3:7, Mark 6:21, Mark 9:30, Mark 14:28, Mark 15:41, Mark 16:7, Luke 1:26, Luke 2:4, Luke 2:39, Luke 3:1, Luke 4:14, Luke 4:31, Luke 5:17, Luke 8:26, Luke 17:11, Luke 23:5, Luke 23:49, Luke 23:55, Luke 24:6, John 1:43, John 2:1, John 2:11, John 4:3, John 4:43, John 4:45, John 4:46, John 4:47, John 4:54, John 7:1, John 7:9, John 7:41, John 7:52, John 12:21, John 21:2, Acts 1:11, Acts 9:31, Acts 10:37, Acts 13:31",0.0,0.0,N/A,N/A
Gallim,TBC,TBC,"1 Sam 25:44, Isa 10:30",TBC,TBC,31.816667,35.25,N/A,N/A
